freq,deg_urb,coicop,unit,geo\TIME_PERIOD	1988 	1994 	1999 	2005 	2010 	2015 	2020 
A,DEG2,CP08,PM,HR	: 	: 	: 	42 	41 	46 	43 
A,DEG2,CP08,PM,HU	: 	: 	: 	62 	48 	59 	47 
A,DEG2,CP08,PM,IE	: 	: 	25 	: 	38 	39 	35 
A,DEG2,CP08,PM,IT	15 	19 	25 	22 	20 	25 	24 
A,DEG2,CP08,PM,LT	: 	: 	: 	: 	46 	39 	39 
A,DEG2,CP08,PM,LU	6 	: 	21 	20 	20 	24 	26 
A,DEG2,CP08,PM,LV	: 	: 	: 	70 u	: u	41 	45 
A,DEG2,CP08,PM,MT	: 	: 	: 	32 	43 	41 	41 e
A,DEG2,CP08,PM,NL	: 	: 	: 	: 	27 	31 	31 
A,DEG2,CP08,PM,NO	: 	: 	: 	28 	20 	19 	31 
A,DEG2,CP08,PM,PL	: 	: 	: 	47 	43 	44 	44 
A,DEG2,CP08,PM,PT	8 	18 	30 	28 	31 	33 	34 
A,DEG2,CP08,PM,RO	: 	: 	: 	: 	: 	42 	40 
A,DEG2,CP08,PM,SE	: 	17 	24 	27 	26 	31 	: 
A,DEG2,CP08,PM,SI	: 	: 	: 	41 	41 	51 	47 
A,DEG2,CP08,PM,SK	: 	: 	: 	44 	52 	47 	47 
A,DEG2,CP08,PM,UK	11 	20 	22 	25 	30 	33 	: 
A,DEG2,CP08,PM,XK	: 	: 	: 	: 	: 	29 	: 
A,DEG2,CP081,PM,AT	: 	: 	0 	1 	1 	0 	0 
A,DEG2,CP081,PM,BE	1 	1 	1 	1 	1 	1 	1 
A,DEG2,CP081,PM,BG	: 	: 	: 	0 	0 	0 	0 
A,DEG2,CP081,PM,CY	: 	: 	: 	0 	1 	1 	1 e
A,DEG2,CP081,PM,CZ	: 	: 	: 	1 	1 	1 	1 
A,DEG2,CP081,PM,DE	: 	3 	: 	: 	2 	2 	2 
A,DEG2,CP081,PM,DK	: 	1 	1 	1 	1 	0 	0 
A,DEG2,CP081,PM,EA	: 	: 	: 	1 u	1 i	: 	: 
A,DEG2,CP081,PM,EA12	: 	: 	: 	1 u	1 i	: 	: 
A,DEG2,CP081,PM,EA13	: 	: 	: 	1 u	1 i	: 	: 
A,DEG2,CP081,PM,EA17	: 	: 	: 	: 	1 i	: 	: 
A,DEG2,CP081,PM,EA18	: 	: 	: 	: 	1 i	: 	: 
A,DEG2,CP081,PM,EE	: 	: 	: 	1 u	0 	0 	1 
A,DEG2,CP081,PM,EEA28	: 	: 	: 	1 u	1 i	: 	: 
A,DEG2,CP081,PM,EEA30_2007	: 	: 	: 	: 	1 i	: 	: 
A,DEG2,CP081,PM,EFTA	: 	: 	: 	1 u	1 u	: 	: 
A,DEG2,CP081,PM,EL	0 	: 	: 	0 	0 	0 	1 
A,DEG2,CP081,PM,ES	: 	0 	0 	0 	0 	0 	0 
A,DEG2,CP081,PM,EU15	: 	: 	: 	1 u	1 i	: 	: 
A,DEG2,CP081,PM,EU25	: 	: 	: 	1 u	1 i	: 	: 
A,DEG2,CP081,PM,EU27_2007	: 	: 	: 	1 u	1 i	: 	: 
A,DEG2,CP081,PM,FI	: 	1 	1 	1 	1 	1 	1 
A,DEG2,CP081,PM,FR	2 	: 	2 	1 	1 	1 	1 e
A,DEG2,CP081,PM,HR	: 	: 	: 	0 	1 	1 	1 
A,DEG2,CP081,PM,HU	: 	: 	: 	0 	0 	0 	0 
A,DEG2,CP081,PM,IE	: 	: 	1 	: 	1 	1 	1 
A,DEG2,CP081,PM,IT	1 	1 	1 	: 	1 	0 	0 
A,DEG2,CP081,PM,LT	: 	: 	: 	: 	0 	0 	0 
A,DEG2,CP081,PM,LU	0 	: 	1 	0 	0 	0 	0 
A,DEG2,CP081,PM,LV	: 	: 	: 	0 u	: u	0 	0 
A,DEG2,CP081,PM,MT	: 	: 	: 	1 	1 	1 	1 e
A,DEG2,CP081,PM,NL	: 	: 	: 	: 	1 	1 	1 
A,DEG2,CP081,PM,NO	: 	: 	: 	1 	1 	1 	1 
A,DEG2,CP081,PM,PL	: 	: 	: 	: 	0 	0 	0 
A,DEG2,CP081,PM,PT	0 	0 	0 	0 	0 	0 	: 
A,DEG2,CP081,PM,RO	: 	: 	: 	: 	: 	0 	: 
A,DEG2,CP081,PM,SE	: 	1 	1 	1 	0 	0 	: 
A,DEG2,CP081,PM,SI	: 	: 	: 	: 	0 	0 	1 
A,DEG2,CP081,PM,SK	: 	: 	: 	1 	1 	0 	0 
A,DEG2,CP081,PM,UK	0 	2 	2 	1 	1 	1 	: 
A,DEG2,CP081,PM,XK	: 	: 	: 	: 	: 	0 	: 
A,DEG2,CP082,PM,AT	: 	: 	1 	1 	2 	4 	4 
A,DEG2,CP082,PM,BE	1 	0 	2 	1 	1 	2 	2 
A,DEG2,CP082,PM,BG	: 	: 	: 	2 	0 	2 	1 
A,DEG2,CP082,PM,CY	: 	: 	: 	3 	2 	2 	2 e
A,DEG2,CP082,PM,CZ	: 	: 	: 	4 	2 	3 	4 
A,DEG2,CP082,PM,DE	: 	1 	: 	: 	1 	2 	3 
A,DEG2,CP082,PM,DK	: 	3 	1 	1 	1 	6 	5 
A,DEG2,CP082,PM,EA	: 	: 	: 	1 u	1 i	: 	: 
A,DEG2,CP082,PM,EA12	: 	: 	: 	1 u	1 i	: 	: 
A,DEG2,CP082,PM,EA13	: 	: 	: 	1 u	1 i	: 	: 
A,DEG2,CP082,PM,EA17	: 	: 	: 	: 	1 i	: 	: 
A,DEG2,CP082,PM,EA18	: 	: 	: 	: 	1 i	: 	: 
A,DEG2,CP082,PM,EE	: 	: 	: 	: 	4 	5 	3 
A,DEG2,CP082,PM,EEA28	: 	: 	: 	1 u	1 i	: 	: 
A,DEG2,CP082,PM,EEA30_2007	: 	: 	: 	: 	1 i	: 	: 
A,DEG2,CP082,PM,EFTA	: 	: 	: 	2 u	2 u	: 	: 
A,DEG2,CP082,PM,EL	1 	: 	: 	0 	0 	0 	1 
A,DEG2,CP082,PM,ES	: 	0 	0 	1 	0 	3 	3 
A,DEG2,CP082,PM,EU15	: 	: 	: 	1 u	1 i	: 	: 
A,DEG2,CP082,PM,EU25	: 	: 	: 	1 u	1 i	: 	: 
A,DEG2,CP082,PM,EU27_2007	: 	: 	: 	1 u	1 i	: 	: 
A,DEG2,CP082,PM,FI	: 	2 	3 	3 	3 	4 	4 
A,DEG2,CP082,PM,FR	2 	: 	0 	2 	1 	3 	3 e
A,DEG2,CP082,PM,HR	: 	: 	: 	1 	0 	2 	3 
A,DEG2,CP082,PM,HU	: 	: 	: 	2 	1 	2 	2 
A,DEG2,CP082,PM,IE	: 	: 	1 	: 	2 	3 	2 
A,DEG2,CP082,PM,IT	0 	0 	: 	: 	1 	2 	2 
A,DEG2,CP082,PM,LT	: 	: 	: 	: 	0 	2 	4 
A,DEG2,CP082,PM,LU	5 	: 	5 	2 	2 	2 	3 
A,DEG2,CP082,PM,LV	: 	: 	: 	0 u	: u	2 	8 
A,DEG2,CP082,PM,MT	: 	: 	: 	7 	4 	3 	3 e
A,DEG2,CP082,PM,NL	: 	: 	: 	: 	1 	2 	4 
A,DEG2,CP082,PM,NO	: 	: 	: 	2 	2 	4 	6 
A,DEG2,CP082,PM,PL	: 	: 	: 	1 	1 	1 	2 
A,DEG2,CP082,PM,PT	0 	0 	1 	1 	1 	2 	: 
A,DEG2,CP082,PM,RO	: 	: 	: 	: 	: 	1 	: 
A,DEG2,CP082,PM,SE	: 	16 	2 	2 	0 	5 	: 
A,DEG2,CP082,PM,SI	: 	: 	: 	2 	1 	3 	3 
A,DEG2,CP082,PM,SK	: 	: 	: 	1 	0 	0 	2 
A,DEG2,CP082,PM,UK	1 	1 	2 	2 	1 	3 	: 
A,DEG2,CP082,PM,XK	: 	: 	: 	: 	: 	0 	: 
A,DEG2,CP083,PM,AT	: 	: 	25 	23 	14 	11 	13 
A,DEG2,CP083,PM,BE	13 	15 	18 	25 	22 	26 	29 
A,DEG2,CP083,PM,BG	: 	: 	: 	45 	48 	45 	39 
A,DEG2,CP083,PM,CY	: 	: 	: 	31 	31 	39 	39 e
A,DEG2,CP083,PM,CZ	: 	: 	: 	39 	42 	39 	40 
A,DEG2,CP083,PM,DE	: 	17 	: 	: 	23 	21 	20 
A,DEG2,CP083,PM,DK	: 	15 	17 	22 	19 	19 	21 
A,DEG2,CP083,PM,EA	: 	: 	: 	19 u	26 i	: 	: 
A,DEG2,CP083,PM,EA12	: 	: 	: 	18 u	25 i	: 	: 
A,DEG2,CP083,PM,EA13	: 	: 	: 	19 u	25 i	: 	: 
A,DEG2,CP083,PM,EA17	: 	: 	: 	: 	25 i	: 	: 
A,DEG2,CP083,PM,EA18	: 	: 	: 	: 	26 i	: 	: 
A,DEG2,CP083,PM,EE	: 	: 	: 	45 u	47 	42 	34 
A,DEG2,CP083,PM,EEA28	: 	: 	: 	24 u	28 i	: 	: 
A,DEG2,CP083,PM,EEA30_2007	: 	: 	: 	: 	28 i	: 	: 
A,DEG2,CP083,PM,EFTA	: 	: 	: 	25 u	17 u	: 	: 
A,DEG2,CP083,PM,EL	11 	: 	: 	35 	34 	34 	35 
A,DEG2,CP083,PM,ES	: 	13 	19 	27 	31 	27 	31 
A,DEG2,CP083,PM,EU15	: 	: 	: 	19 u	25 i	: 	: 
A,DEG2,CP083,PM,EU25	: 	: 	: 	24 u	28 i	: 	: 
A,DEG2,CP083,PM,EU27_2007	: 	: 	: 	24 u	28 i	: 	: 
A,DEG2,CP083,PM,FI	: 	16 	23 	26 	21 	22 	22 
A,DEG2,CP083,PM,FR	17 	: 	20 	30 	28 	21 	21 e
A,DEG2,CP083,PM,HR	: 	: 	: 	40 	40 	43 	39 
A,DEG2,CP083,PM,HU	: 	: 	: 	60 	47 	57 	45 
A,DEG2,CP083,PM,IE	: 	: 	24 	: 	35 	35 	32 
A,DEG2,CP083,PM,IT	13 	17 	24 	: 	18 	23 	21 
A,DEG2,CP083,PM,LT	: 	: 	: 	: 	45 	37 	35 
A,DEG2,CP083,PM,LU	1 	: 	15 	18 	18 	22 	23 
A,DEG2,CP083,PM,LV	: 	: 	: 	70 u	: u	38 	36 
A,DEG2,CP083,PM,MT	: 	: 	: 	24 	38 	36 	36 e
A,DEG2,CP083,PM,NL	: 	: 	: 	: 	26 	28 	27 
A,DEG2,CP083,PM,NO	: 	: 	: 	25 	17 	14 	25 
A,DEG2,CP083,PM,PL	: 	: 	: 	46 	42 	43 	42 
A,DEG2,CP083,PM,PT	8 	18 	28 	26 	30 	31 	: 
A,DEG2,CP083,PM,RO	: 	: 	: 	: 	: 	41 	: 
A,DEG2,CP083,PM,SE	: 	0 	22 	24 	23 	25 	: 
A,DEG2,CP083,PM,SI	: 	: 	: 	39 	39 	48 	43 
A,DEG2,CP083,PM,SK	: 	: 	: 	42 	51 	46 	45 
A,DEG2,CP083,PM,UK	10 	17 	19 	21 	27 	29 	: 
A,DEG2,CP083,PM,XK	: 	: 	: 	: 	: 	29 	: 
A,DEG2,CP09,PM,AT	: 	: 	123 	129 	122 	117 	134 
A,DEG2,CP09,PM,BE	99 	107 	103 	90 	88 	81 	63 
A,DEG2,CP09,PM,BG	: 	: 	: 	27 	26 	36 	41 
A,DEG2,CP09,PM,CY	: 	: 	: 	54 	57 	40 	40 e
A,DEG2,CP09,PM,CZ	: 	: 	: 	99 	104 	96 	98 
A,DEG2,CP09,PM,DE	84 	106 	: 	106 	101 	100 	105 
A,DEG2,CP09,PM,DK	: 	107 	103 	117 	116 	99 	94 
A,DEG2,CP09,PM,EA	: 	: 	: 	77 u	78 i	: 	: 
A,DEG2,CP09,PM,EA12	: 	: 	: 	77 u	79 i	: 	: 
A,DEG2,CP09,PM,EA13	: 	: 	: 	77 u	79 i	: 	: 
A,DEG2,CP09,PM,EA17	: 	: 	: 	: 	79 i	: 	: 
A,DEG2,CP09,PM,EA18	: 	: 	: 	: 	78 i	: 	: 
A,DEG2,CP09,PM,EA20	: 	: 	: 	: 	: 	: 	70 
A,DEG2,CP09,PM,EE	: 	: 	: 	82 u	78 	73 	82 
A,DEG2,CP09,PM,EEA28	: 	: 	: 	86 u	87 i	: 	: 
A,DEG2,CP09,PM,EEA30_2007	: 	: 	: 	: 	87 i	: 	: 
A,DEG2,CP09,PM,EFTA	: 	: 	: 	125 u	126 u	: 	: 
A,DEG2,CP09,PM,EL	50 	: 	: 	41 	38 	45 	31 
A,DEG2,CP09,PM,ES	: 	67 	62 	61 	67 	60 	46 
A,DEG2,CP09,PM,EU15	: 	: 	: 	90 u	90 i	: 	: 
A,DEG2,CP09,PM,EU25	: 	: 	: 	86 u	87 i	: 	: 
A,DEG2,CP09,PM,EU27_2007	: 	: 	: 	85 u	86 i	: 	: 
A,DEG2,CP09,PM,EU27_2020	: 	: 	: 	: 	: 	72 	66 e
A,DEG2,CP09,PM,FI	: 	101 	103 	113 	109 	89 	75 
A,DEG2,CP09,PM,FR	71 	: 	77 	66 	75 	74 	74 e
A,DEG2,CP09,PM,HR	: 	: 	: 	51 	46 	53 	41 
A,DEG2,CP09,PM,HU	: 	: 	: 	81 	59 	48 	38 
A,DEG2,CP09,PM,IE	: 	: 	86 	: 	91 	89 	85 
A,DEG2,CP09,PM,IT	75 	78 	62 	59 	56 	53 	41 
A,DEG2,CP09,PM,LT	: 	: 	: 	: 	94 	50 	44 
A,DEG2,CP09,PM,LU	70 	: 	89 	76 	79 	75 	61 
A,DEG2,CP09,PM,LV	: 	: 	: 	39 u	: u	100 	68 
A,DEG2,CP09,PM,MT	: 	: 	: 	103 	71 	74 	74 e
A,DEG2,CP09,PM,NL	: 	: 	: 	: 	104 	83 	79 
A,DEG2,CP09,PM,NO	: 	: 	: 	125 	126 	104 	100 
A,DEG2,CP09,PM,PL	: 	: 	: 	52 	66 	57 	50 
A,DEG2,CP09,PM,PT	29 	29 	38 	51 	48 	39 	36 
A,DEG2,CP09,PM,RO	: 	: 	: 	: 	: 	33 	28 
A,DEG2,CP09,PM,SE	: 	120 	148 	130 	140 	145 	: 
A,DEG2,CP09,PM,SI	: 	: 	: 	94 	99 	73 	83 
A,DEG2,CP09,PM,SK	: 	: 	: 	57 	73 	60 	43 
A,DEG2,CP09,PM,UK	115 	124 	144 	141 	136 	165 	: 
A,DEG2,CP09,PM,XK	: 	: 	: 	: 	: 	7 	: 
A,DEG2,CP091,PM,AT	: 	: 	14 	18 	20 	13 	11 
A,DEG2,CP091,PM,BE	10 	30 	10 	11 	11 	8 	7 
A,DEG2,CP091,PM,BG	: 	: 	: 	6 	2 	5 	5 
A,DEG2,CP091,PM,CY	: 	: 	: 	8 	8 	6 	6 e
A,DEG2,CP091,PM,CZ	: 	: 	: 	17 	15 	10 	10 
A,DEG2,CP091,PM,DE	: 	20 	: 	: 	14 	11 	9 
A,DEG2,CP091,PM,DK	: 	22 	22 	24 	24 	11 	13 
A,DEG2,CP091,PM,EA	: 	: 	: 	7 u	11 i	: 	: 
A,DEG2,CP091,PM,EA12	: 	: 	: 	7 u	11 i	: 	: 
A,DEG2,CP091,PM,EA13	: 	: 	: 	7 u	11 i	: 	: 
A,DEG2,CP091,PM,EA17	: 	: 	: 	: 	11 i	: 	: 
A,DEG2,CP091,PM,EA18	: 	: 	: 	: 	11 i	: 	: 
A,DEG2,CP091,PM,EE	: 	: 	: 	12 u	11 	6 	9 
A,DEG2,CP091,PM,EEA28	: 	: 	: 	9 u	12 i	: 	: 
A,DEG2,CP091,PM,EEA30_2007	: 	: 	: 	: 	12 i	: 	: 
A,DEG2,CP091,PM,EFTA	: 	: 	: 	20 u	21 u	: 	: 
A,DEG2,CP091,PM,EL	14 	: 	: 	5 	5 	8 	5 
A,DEG2,CP091,PM,ES	: 	9 	10 	8 	10 	6 	8 
A,DEG2,CP091,PM,EU15	: 	: 	: 	9 u	12 i	: 	: 
A,DEG2,CP091,PM,EU25	: 	: 	: 	9 u	12 i	: 	: 
A,DEG2,CP091,PM,EU27_2007	: 	: 	: 	9 u	11 i	: 	: 
A,DEG2,CP091,PM,FI	: 	15 	17 	23 	13 	11 	9 
A,DEG2,CP091,PM,FR	12 	: 	13 	11 	12 	7 	7 e
A,DEG2,CP091,PM,HR	: 	: 	: 	6 	4 	4 	5 
A,DEG2,CP091,PM,HU	: 	: 	: 	12 	6 	4 	4 
A,DEG2,CP091,PM,IE	: 	: 	10 	: 	12 	7 	5 
A,DEG2,CP091,PM,IT	14 	13 	12 	: 	6 	4 	3 
A,DEG2,CP091,PM,LT	: 	: 	: 	: 	44 	10 	7 
A,DEG2,CP091,PM,LU	19 	: 	14 	13 	12 	9 	8 
A,DEG2,CP091,PM,LV	: 	: 	: 	6 u	: u	10 	10 
A,DEG2,CP091,PM,MT	: 	: 	: 	18 	12 	12 	12 e
A,DEG2,CP091,PM,NL	: 	: 	: 	: 	17 	10 	13 
A,DEG2,CP091,PM,NO	: 	: 	: 	20 	21 	17 	7 
A,DEG2,CP091,PM,PL	: 	: 	: 	6 	7 	5 	5 
A,DEG2,CP091,PM,PT	10 	9 	9 	9 	5 	4 	: 
A,DEG2,CP091,PM,RO	: 	: 	: 	: 	: 	3 	: 
A,DEG2,CP091,PM,SE	: 	22 	18 	17 	22 	20 	: 
A,DEG2,CP091,PM,SI	: 	: 	: 	11 	10 	6 	6 
A,DEG2,CP091,PM,SK	: 	: 	: 	11 	9 	9 	6 
A,DEG2,CP091,PM,UK	17 	21 	21 	14 	14 	15 	: 
A,DEG2,CP091,PM,XK	: 	: 	: 	: 	: 	1 	: 
A,DEG2,CP0911,PM,EEA28	: 	: 	: 	: 	9 u	: 	: 
A,DEG2,CP0911,PM,EEA30_2007	: 	: 	: 	: 	9 u	: 	: 
A,DEG2,CP0911,PM,EFTA	: 	: 	: 	: 	9 u	: 	: 
A,DEG2,CP0911,PM,NO	: 	: 	: 	: 	9 	: 	: 
A,DEG2,CP0912,PM,EEA28	: 	: 	: 	: 	3 u	: 	: 
A,DEG2,CP0912,PM,EEA30_2007	: 	: 	: 	: 	3 u	: 	: 
A,DEG2,CP0912,PM,EFTA	: 	: 	: 	: 	3 u	: 	: 
A,DEG2,CP0912,PM,NO	: 	: 	: 	: 	3 	: 	: 
A,DEG2,CP0913,PM,EEA28	: 	: 	: 	: 	6 u	: 	: 
A,DEG2,CP0913,PM,EEA30_2007	: 	: 	: 	: 	6 u	: 	: 
A,DEG2,CP0913,PM,EFTA	: 	: 	: 	: 	6 u	: 	: 
A,DEG2,CP0913,PM,NO	: 	: 	: 	: 	6 	: 	: 
A,DEG2,CP0914,PM,EEA28	: 	: 	: 	: 	3 u	: 	: 
A,DEG2,CP0914,PM,EEA30_2007	: 	: 	: 	: 	3 u	: 	: 
A,DEG2,CP0914,PM,EFTA	: 	: 	: 	: 	3 u	: 	: 
A,DEG2,CP0914,PM,NO	: 	: 	: 	: 	3 	: 	: 
A,DEG2,CP0915,PM,EEA28	: 	: 	: 	: 	0 u	: 	: 
A,DEG2,CP0915,PM,EEA30_2007	: 	: 	: 	: 	0 u	: 	: 
A,DEG2,CP0915,PM,EFTA	: 	: 	: 	: 	0 u	: 	: 
A,DEG2,CP0915,PM,NO	: 	: 	: 	: 	0 	: 	: 
A,DEG2,CP092,PM,AT	: 	: 	2 	3 	3 	2 	5 
A,DEG2,CP092,PM,BE	4 	11 	3 	1 	4 	2 	6 
A,DEG2,CP092,PM,BG	: 	: 	: 	: 	0 	0 	0 
A,DEG2,CP092,PM,CY	: 	: 	: 	1 	1 	0 	0 e
A,DEG2,CP092,PM,CZ	: 	: 	: 	1 	1 	1 	1 
A,DEG2,CP092,PM,DE	: 	2 	: 	: 	2 	3 	3 
A,DEG2,CP092,PM,DK	: 	3 	4 	9 	3 	3 	11 
A,DEG2,CP092,PM,EA	: 	: 	: 	1 u	2 i	: 	: 
A,DEG2,CP092,PM,EA12	: 	: 	: 	1 u	2 i	: 	: 
A,DEG2,CP092,PM,EA13	: 	: 	: 	1 u	2 i	: 	: 
A,DEG2,CP092,PM,EA17	: 	: 	: 	: 	2 i	: 	: 
A,DEG2,CP092,PM,EA18	: 	: 	: 	: 	2 i	: 	: 
A,DEG2,CP092,PM,EE	: 	: 	: 	: 	0 	3 	1 
A,DEG2,CP092,PM,EEA28	: 	: 	: 	2 u	3 i	: 	: 
A,DEG2,CP092,PM,EEA30_2007	: 	: 	: 	: 	2 i	: 	: 
A,DEG2,CP092,PM,EFTA	: 	: 	: 	6 u	20 u	: 	: 
A,DEG2,CP092,PM,EL	2 	: 	: 	: 	2 	5 	5 
A,DEG2,CP092,PM,ES	: 	3 	1 	1 	2 	1 	1 
A,DEG2,CP092,PM,EU15	: 	: 	: 	2 u	3 i	: 	: 
A,DEG2,CP092,PM,EU25	: 	: 	: 	2 u	2 i	: 	: 
A,DEG2,CP092,PM,EU27_2007	: 	: 	: 	2 u	2 i	: 	: 
A,DEG2,CP092,PM,FI	: 	4 	5 	6 	8 	6 	5 
A,DEG2,CP092,PM,FR	4 	: 	3 	1 	3 	1 	1 e
A,DEG2,CP092,PM,HR	: 	: 	: 	0 	0 	1 	2 
A,DEG2,CP092,PM,HU	: 	: 	: 	0 	0 	0 	0 
A,DEG2,CP092,PM,IE	: 	: 	: 	: 	1 	1 	0 
A,DEG2,CP092,PM,IT	2 	1 	1 	: 	1 	1 	1 
A,DEG2,CP092,PM,LT	: 	: 	: 	: 	0 	0 	2 
A,DEG2,CP092,PM,LU	4 	: 	2 	2 	3 	4 	8 
A,DEG2,CP092,PM,LV	: 	: 	: 	: 	: u	0 	0 
A,DEG2,CP092,PM,MT	: 	: 	: 	1 	0 	5 	5 e
A,DEG2,CP092,PM,NL	: 	: 	: 	: 	6 	5 	7 
A,DEG2,CP092,PM,NO	: 	: 	: 	6 	20 	12 	28 
A,DEG2,CP092,PM,PL	: 	: 	: 	1 	0 	1 	2 
A,DEG2,CP092,PM,PT	1 	1 	1 	1 	0 	0 	: 
A,DEG2,CP092,PM,RO	: 	: 	: 	: 	: 	0 	: 
A,DEG2,CP092,PM,SE	: 	8 	7 	13 	6 	11 	: 
A,DEG2,CP092,PM,SI	: 	: 	: 	1 	6 	3 	5 
A,DEG2,CP092,PM,SK	: 	: 	: 	2 	0 	0 	0 
A,DEG2,CP092,PM,UK	7 	2 	0 	7 	4 	9 	: 
A,DEG2,CP092,PM,XK	: 	: 	: 	: 	: 	0 	: 
A,DEG2,CP0921,PM,EEA28	: 	: 	: 	: 	17 u	: 	: 
A,DEG2,CP0921,PM,EEA30_2007	: 	: 	: 	: 	17 u	: 	: 
A,DEG2,CP0921,PM,EFTA	: 	: 	: 	: 	17 u	: 	: 
A,DEG2,CP0921,PM,NO	: 	: 	: 	: 	17 	: 	: 
A,DEG2,CP0922,PM,EEA28	: 	: 	: 	: 	0 u	: 	: 
A,DEG2,CP0922,PM,EEA30_2007	: 	: 	: 	: 	0 u	: 	: 
A,DEG2,CP0922,PM,EFTA	: 	: 	: 	: 	0 u	: 	: 
A,DEG2,CP0922,PM,NO	: 	: 	: 	: 	0 	: 	: 
A,DEG2,CP0923,PM,EEA28	: 	: 	: 	: 	2 u	: 	: 
A,DEG2,CP0923,PM,EEA30_2007	: 	: 	: 	: 	2 u	: 	: 
A,DEG2,CP0923,PM,EFTA	: 	: 	: 	: 	2 u	: 	: 
A,DEG2,CP0923,PM,NO	: 	: 	: 	: 	2 	: 	: 
A,DEG2,CP093,PM,AT	: 	: 	24 	25 	25 	21 	27 
A,DEG2,CP093,PM,BE	14 	24 	22 	19 	19 	19 	22 
A,DEG2,CP093,PM,BG	: 	: 	: 	2 	3 	5 	4 
A,DEG2,CP093,PM,CY	: 	: 	: 	7 	11 	11 	11 e
A,DEG2,CP093,PM,CZ	: 	: 	: 	22 	26 	25 	31 
A,DEG2,CP093,PM,DE	: 	19 	: 	: 	19 	19 	20 
A,DEG2,CP093,PM,DK	: 	23 	23 	26 	25 	22 	26 
A,DEG2,CP093,PM,EA	: 	: 	: 	10 u	16 i	: 	: 
A,DEG2,CP093,PM,EA12	: 	: 	: 	10 u	16 i	: 	: 
A,DEG2,CP093,PM,EA13	: 	: 	: 	10 u	16 i	: 	: 
A,DEG2,CP093,PM,EA17	: 	: 	: 	: 	16 i	: 	: 
A,DEG2,CP093,PM,EA18	: 	: 	: 	: 	16 i	: 	: 
A,DEG2,CP093,PM,EE	: 	: 	: 	9 u	16 	27 	28 
A,DEG2,CP093,PM,EEA28	: 	: 	: 	13 u	18 i	: 	: 
A,DEG2,CP093,PM,EEA30_2007	: 	: 	: 	: 	18 i	: 	: 
A,DEG2,CP093,PM,EFTA	: 	: 	: 	21 u	24 u	: 	: 
A,DEG2,CP093,PM,EL	8 	: 	: 	6 	7 	7 	6 
A,DEG2,CP093,PM,ES	: 	11 	10 	9 	11 	12 	17 
A,DEG2,CP093,PM,EU15	: 	: 	: 	13 u	19 i	: 	: 
A,DEG2,CP093,PM,EU25	: 	: 	: 	13 u	18 i	: 	: 
A,DEG2,CP093,PM,EU27_2007	: 	: 	: 	13 u	18 i	: 	: 
A,DEG2,CP093,PM,FI	: 	22 	24 	23 	28 	23 	24 
A,DEG2,CP093,PM,FR	18 	: 	18 	19 	17 	20 	20 e
A,DEG2,CP093,PM,HR	: 	: 	: 	8 	7 	10 	11 
A,DEG2,CP093,PM,HU	: 	: 	: 	13 	11 	12 	15 
A,DEG2,CP093,PM,IE	: 	: 	15 	: 	18 	18 	19 
A,DEG2,CP093,PM,IT	21 	21 	13 	: 	13 	16 	15 
A,DEG2,CP093,PM,LT	: 	: 	: 	: 	12 	11 	17 
A,DEG2,CP093,PM,LU	20 	: 	23 	20 	17 	16 	17 
A,DEG2,CP093,PM,LV	: 	: 	: 	8 u	: u	45 	24 
A,DEG2,CP093,PM,MT	: 	: 	: 	14 	25 	26 	26 e
A,DEG2,CP093,PM,NL	: 	: 	: 	: 	24 	19 	21 
A,DEG2,CP093,PM,NO	: 	: 	: 	21 	24 	21 	26 
A,DEG2,CP093,PM,PL	: 	: 	: 	9 	12 	13 	19 
A,DEG2,CP093,PM,PT	4 	5 	9 	8 	11 	10 	: 
A,DEG2,CP093,PM,RO	: 	: 	: 	: 	: 	4 	: 
A,DEG2,CP093,PM,SE	: 	22 	19 	18 	22 	22 	: 
A,DEG2,CP093,PM,SI	: 	: 	: 	22 	19 	17 	21 
A,DEG2,CP093,PM,SK	: 	: 	: 	11 	13 	9 	8 
A,DEG2,CP093,PM,UK	19 	22 	26 	26 	29 	30 	: 
A,DEG2,CP093,PM,XK	: 	: 	: 	: 	: 	0 	: 
A,DEG2,CP0931,PM,EEA28	: 	: 	: 	: 	4 u	: 	: 
A,DEG2,CP0931,PM,EEA30_2007	: 	: 	: 	: 	4 u	: 	: 
A,DEG2,CP0931,PM,EFTA	: 	: 	: 	: 	4 u	: 	: 
A,DEG2,CP0931,PM,NO	: 	: 	: 	: 	4 	: 	: 
A,DEG2,CP0932,PM,EEA28	: 	: 	: 	: 	3 u	: 	: 
A,DEG2,CP0932,PM,EEA30_2007	: 	: 	: 	: 	3 u	: 	: 
A,DEG2,CP0932,PM,EFTA	: 	: 	: 	: 	3 u	: 	: 
A,DEG2,CP0932,PM,NO	: 	: 	: 	: 	3 	: 	: 
A,DEG2,CP0933,PM,EEA28	: 	: 	: 	: 	8 u	: 	: 
A,DEG2,CP0933,PM,EEA30_2007	: 	: 	: 	: 	8 u	: 	: 
A,DEG2,CP0933,PM,EFTA	: 	: 	: 	: 	8 u	: 	: 
A,DEG2,CP0933,PM,NO	: 	: 	: 	: 	8 	: 	: 
A,DEG2,CP0934,PM,EEA28	: 	: 	: 	: 	8 u	: 	: 
A,DEG2,CP0934,PM,EEA30_2007	: 	: 	: 	: 	8 u	: 	: 
